problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-1.txt,60,30,1,traversal,True,17.479,17479.0,343.576
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-2.txt,60,30,2,optimal,True,13.033,13033.0,260.172
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-2.txt,60,30,2,largest_gap,True,14.269,14269.0,109.707
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-2.txt,60,30,2,traversal,True,15.158,15158.0,43.35
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-3.txt,60,30,3,optimal,True,13.423,13423.0,1733.54
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-3.txt,60,30,3,largest_gap,True,14.658,14658.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-3.txt,60,30,3,traversal,True,15.826,15826.0,1304.49
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-4.txt,60,30,4,optimal,True,13.881,13881.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-4.txt,60,30,4,largest_gap,True,15.025,15025.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-4.txt,60,30,4,traversal,True,16.499,16498.8,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-5.txt,60,30,5,optimal,True,12.394,12394.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-5.txt,60,30,5,largest_gap,True,13.5,13500.0,2389.77
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-5.txt,60,30,5,traversal,True,14.052,14051.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-6.txt,60,30,6,optimal,True,12.22,12219.9,2952.77
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-6.txt,60,30,6,largest_gap,True,13.281,13281.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-6.txt,60,30,6,traversal,True,14.343,14343.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-7.txt,60,30,7,optimal,True,13.453,13453.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-7.txt,60,30,7,largest_gap,True,14.587,14587.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-7.txt,60,30,7,traversal,True,16.007,16007.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-8.txt,60,30,8,optimal,True,15.542,15542.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-8.txt,60,30,8,largest_gap,True,16.947,16947.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-8.txt,60,30,8,traversal,True,18.801,18801.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-9.txt,60,30,9,optimal,True,12.944,12944.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-9.txt,60,30,9,largest_gap,True,14.113,14113.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C30\37s-60-30-9.txt,60,30,9,traversal,True,15.0,15000.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-0.txt,60,45,0,optimal,False,9.37,8592.46,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-0.txt,60,45,0,largest_gap,False,10.53,9124.3,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-0.txt,60,45,0,traversal,True,10.268,10267.5,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-1.txt,60,45,1,optimal,False,9.034,7648.92,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-1.txt,60,45,1,largest_gap,False,10.079,8908.13,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-1.txt,60,45,1,traversal,False,9.767,9758.45,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-2.txt,60,45,2,optimal,False,7.787,4558.19,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-2.txt,60,45,2,largest_gap,False,8.985,7198.4,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-2.txt,60,45,2,traversal,True,7.987,7986.54,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-3.txt,60,45,3,optimal,False,8.428,7247.9,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-3.txt,60,45,3,largest_gap,False,9.704,8593.49,107.729
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-3.txt,60,45,3,traversal,True,9.207,9206.52,282.079
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-4.txt,60,45,4,optimal,False,9.225,8191.74,489.336
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-4.txt,60,45,4,largest_gap,False,10.209,9904.24,1999.97
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-4.txt,60,45,4,traversal,False,10.061,10059.3,2827.82
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-5.txt,60,45,5,optimal,False,9.295,7792.42,1694.93
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-5.txt,60,45,5,largest_gap,False,10.575,9621.77,1962.8
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-5.txt,60,45,5,traversal,False,9.947,9903.07,146.169
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-6.txt,60,45,6,optimal,False,9.785,9132.53,696.135
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-6.txt,60,45,6,largest_gap,False,10.999,9700.73,118.643
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-6.txt,60,45,6,traversal,False,10.756,10710.4,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-7.txt,60,45,7,optimal,False,9.495,8279.35,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-7.txt,60,45,7,largest_gap,False,10.81,9604.93,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-7.txt,60,45,7,traversal,True,10.365,10364.5,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-8.txt,60,45,8,optimal,False,10.452,8864.95,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-8.txt,60,45,8,largest_gap,False,11.711,10206.5,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-8.txt,60,45,8,traversal,True,11.123,11123.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-9.txt,60,45,9,optimal,False,9.571,8501.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-9.txt,60,45,9,largest_gap,False,11.05,9639.01,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C45\38s-60-45-9.txt,60,45,9,traversal,True,10.439,10438.7,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-0.txt,60,60,0,optimal,False,7.651,5650.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-0.txt,60,60,0,largest_gap,False,8.827,7245.02,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-0.txt,60,60,0,traversal,False,8.272,8191.59,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-1.txt,60,60,1,optimal,False,7.752,6354.51,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-1.txt,60,60,1,largest_gap,False,8.804,6586.11,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-1.txt,60,60,1,traversal,False,8.143,8011.98,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-2.txt,60,60,2,optimal,False,7.16,6089.64,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-2.txt,60,60,2,largest_gap,False,8.531,6016.47,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-2.txt,60,60,2,traversal,False,7.586,7568.54,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-3.txt,60,60,3,optimal,False,7.265,5534.1,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-3.txt,60,60,3,largest_gap,False,8.601,6071.79,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-3.txt,60,60,3,traversal,False,7.766,7649.84,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-4.txt,60,60,4,optimal,False,8.261,6050.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-4.txt,60,60,4,largest_gap,False,9.006,4732.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-4.txt,60,60,4,traversal,True,8.014,8013.94,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-5.txt,60,60,5,optimal,False,7.769,5105.06,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-5.txt,60,60,5,largest_gap,False,8.281,4929.55,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-5.txt,60,60,5,traversal,False,7.243,7228.77,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-6.txt,60,60,6,optimal,False,6.664,4624.63,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-6.txt,60,60,6,largest_gap,False,8.215,5706.99,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-6.txt,60,60,6,traversal,False,7.104,7020.32,116.201
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-7.txt,60,60,7,optimal,False,6.715,5288.0,919.385
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-7.txt,60,60,7,largest_gap,False,7.732,4072.35,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-7.txt,60,60,7,traversal,False,7.058,7023.64,2637.91
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-8.txt,60,60,8,optimal,False,7.733,5723.61,2069.71
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-8.txt,60,60,8,largest_gap,False,9.018,7024.04,1295.23
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-8.txt,60,60,8,traversal,False,7.932,7927.14,445.57
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-9.txt,60,60,9,optimal,False,7.178,5149.43,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-9.txt,60,60,9,largest_gap,False,8.446,4852.58,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C60\39s-60-60-9.txt,60,60,9,traversal,False,7.118,7028.54,505.853
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-0.txt,60,75,0,optimal,False,5.747,4085.3,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-0.txt,60,75,0,largest_gap,False,6.895,3930.23,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-0.txt,60,75,0,traversal,False,5.755,5706.34,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-1.txt,60,75,1,optimal,False,6.603,5065.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-1.txt,60,75,1,largest_gap,False,8.036,4031.51,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-1.txt,60,75,1,traversal,False,7.049,6835.72,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-2.txt,60,75,2,optimal,False,6.153,3938.18,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-2.txt,60,75,2,largest_gap,False,6.981,5256.26,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-2.txt,60,75,2,traversal,False,6.24,6130.16,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt,60,75,3,optimal,False,6.352,4077.88,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt,60,75,3,largest_gap,False,7.559,3713.05,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt,60,75,3,traversal,False,6.26,6211.05,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt,60,75,4,optimal,False,6.019,4016.29,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt,60,75,4,largest_gap,False,7.1,3445.97,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt,60,75,4,traversal,False,5.785,5755.18,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt,60,75,5,optimal,False,5.894,3948.36,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt,60,75,5,largest_gap,False,7.093,2741.27,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt,60,75,5,traversal,False,5.736,5717.32,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt,60,75,6,optimal,False,5.994,2916.88,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt,60,75,6,largest_gap,False,7.135,4175.02,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt,60,75,6,traversal,False,5.763,5759.03,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt,60,75,7,optimal,False,6.006,4550.2,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt,60,75,7,largest_gap,False,7.753,4540.42,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt,60,75,7,traversal,False,6.278,6151.1,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt,60,75,8,optimal,False,6.349,4786.39,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt,60,75,8,largest_gap,False,7.447,3240.14,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt,60,75,8,traversal,False,6.263,6246.35,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt,60,75,9,optimal,False,6.359,4076.75,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt,60,75,9,largest_gap,False,7.046,4020.22,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt,60,75,9,traversal,False,6.252,6197.92,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt,70,30,0,optimal,False,10.062,10060.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt,70,30,0,largest_gap,True,10.51,10510.0,1961.19
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt,70,30,0,traversal,True,12.103,12102.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt,70,30,1,optimal,True,11.276,11276.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt,70,30,1,largest_gap,True,11.799,11799.0,497.85
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt,70,30,1,traversal,True,13.146,13146.0,842.475
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt,70,30,2,optimal,True,10.709,10709.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt,70,30,2,largest_gap,True,11.362,11362.0,1151.9
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt,70,30,2,traversal,True,12.736,12736.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt,70,30,3,optimal,True,10.945,10945.0,1285.96
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt,70,30,3,largest_gap,True,11.452,11452.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt,70,30,3,traversal,True,13.085,13085.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt,70,30,4,optimal,True,11.453,11453.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt,70,30,4,largest_gap,True,12.232,12232.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt,70,30,4,traversal,True,13.609,13609.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt,70,30,5,optimal,True,12.442,12442.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt,70,30,5,largest_gap,True,13.128,13128.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt,70,30,5,traversal,True,15.123,15123.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt,70,30,6,optimal,True,12.05,12050.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt,70,30,6,largest_gap,True,12.697,12697.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt,70,30,6,traversal,True,14.611,14611.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt,70,30,7,optimal,True,12.374,12374.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt,70,30,7,largest_gap,True,12.894,12894.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt,70,30,7,traversal,True,15.097,15097.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt,70,30,8,optimal,True,11.473,11473.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt,70,30,8,largest_gap,True,12.176,12176.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt,70,30,8,traversal,True,13.812,13812.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt,70,30,9,optimal,True,11.025,11024.7,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt,70,30,9,largest_gap,True,11.729,11729.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt,70,30,9,traversal,True,13.462,13462.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt,70,45,0,optimal,False,8.015,7946.89,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt,70,45,0,largest_gap,False,8.463,8439.2,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt,70,45,0,traversal,False,9.224,9173.5,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt,70,45,1,optimal,False,8.617,8416.85,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt,70,45,1,largest_gap,False,9.227,9104.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt,70,45,1,traversal,False,9.329,9325.72,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt,70,45,2,optimal,False,8.329,8243.17,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt,70,45,2,largest_gap,False,8.906,8850.17,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt,70,45,2,traversal,False,9.484,9378.54,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt,70,45,3,optimal,False,7.368,6754.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt,70,45,3,largest_gap,False,7.841,7837.61,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt,70,45,3,traversal,True,8.091,8091.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt,70,45,4,optimal,False,7.667,7626.68,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt,70,45,4,largest_gap,False,8.229,8207.32,2163.39
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt,70,45,4,traversal,True,8.522,8521.52,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt,70,45,5,optimal,False,8.118,7898.96,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt,70,45,5,largest_gap,False,8.678,8609.43,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt,70,45,5,traversal,True,8.949,8949.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt,70,45,6,optimal,False,8.035,7799.11,2975.52
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt,70,45,6,largest_gap,False,8.319,8310.67,2544.78
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt,70,45,6,traversal,False,8.725,8707.32,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-7.txt,70,45,7,optimal,False,8.326,8300.59,3600.0
