problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_1.txt,50.0,24.0,2.0,composite,False,1.242,1231.84,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,optimal,False,1.346,1346.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,largest_gap,True,1.436,1435.91,1385.12
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,midpoint,True,1.489,1488.71,975.982
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,return,True,1.882,1882.0,954.863
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,traversal,True,1.515,1515.11,447.291
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_2.txt,50.0,24.0,3.0,composite,True,1.357,1357.2,1833.57
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,optimal,False,1.405,1393.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,largest_gap,False,1.493,1489.04,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,midpoint,True,1.54,1539.53,1176.58
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,return,False,1.906,1900.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,traversal,True,1.568,1568.0,2421.13
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_3.txt,50.0,24.0,4.0,composite,False,1.408,1401.74,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,optimal,False,1.454,1451.62,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,largest_gap,True,1.555,1554.72,1501.8
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,midpoint,True,1.601,1600.8,510.029
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,return,True,1.962,1962.0,1469.74
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,traversal,False,1.633,1627.98,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_4.txt,50.0,24.0,5.0,composite,False,1.47,1468.72,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,optimal,False,1.366,1359.03,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,largest_gap,True,1.454,1453.9,3261.04
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,midpoint,True,1.506,1505.94,772.438
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,return,False,1.794,1793.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,traversal,False,1.52,1517.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_5.txt,50.0,24.0,6.0,composite,False,1.371,1369.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,optimal,False,1.18,1167.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,largest_gap,False,1.232,1232.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,midpoint,False,1.266,1263.43,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,return,True,1.616,1616.0,1736.12
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,traversal,False,1.35,1332.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_6.txt,50.0,24.0,7.0,composite,False,1.196,1183.16,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,optimal,False,1.205,1200.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,largest_gap,False,1.268,1266.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,midpoint,True,1.306,1306.4,1185.76
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,return,False,1.685,1667.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,traversal,False,1.357,1353.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_7.txt,50.0,24.0,8.0,composite,False,1.207,1206.64,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,optimal,False,1.222,1218.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,largest_gap,True,1.272,1272.33,1173.67
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,midpoint,True,1.308,1308.4,371.188
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,return,True,1.637,1637.0,927.165
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,traversal,True,1.374,1374.0,847.062
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_8.txt,50.0,24.0,9.0,composite,False,1.23,1228.37,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,optimal,False,1.354,1347.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,largest_gap,True,1.442,1441.92,1781.14
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,midpoint,True,1.473,1472.71,1267.71
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,return,True,1.848,1848.0,777.623
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,traversal,True,1.506,1506.0,1299.94
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_50_24_9.txt,50.0,24.0,10.0,composite,False,1.362,1359.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,optimal,False,1.49,1487.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,largest_gap,True,1.569,1569.2,1550.49
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,midpoint,True,1.617,1617.2,636.985
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,return,True,1.941,1941.0,729.307
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,traversal,True,1.654,1654.0,929.632
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_0.txt,60.0,24.0,1.0,composite,True,1.504,1504.34,3340.52
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,optimal,False,1.408,1402.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,largest_gap,True,1.463,1463.15,602.977
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,midpoint,True,1.516,1516.39,867.529
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,return,True,1.929,1929.0,976.936
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,traversal,True,1.55,1550.4,600.078
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_1.txt,60.0,24.0,2.0,composite,True,1.413,1413.18,1543.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,optimal,False,1.624,1584.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,largest_gap,False,1.692,1673.14,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,midpoint,False,1.746,1731.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,return,False,2.186,2147.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,traversal,False,1.792,1756.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_2.txt,60.0,24.0,3.0,composite,False,1.629,1595.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,optimal,False,1.476,1475.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,largest_gap,True,1.562,1562.39,1755.55
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,midpoint,True,1.625,1625.0,1310.5
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,return,True,1.994,1994.0,521.847
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,traversal,True,1.635,1635.11,1114.85
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_3.txt,60.0,24.0,4.0,composite,True,1.484,1484.0,502.855
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,optimal,False,1.698,1692.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,largest_gap,True,1.778,1777.56,772.291
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,midpoint,True,1.816,1815.6,499.346
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,return,True,2.328,2328.0,457.339
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,traversal,True,1.878,1877.6,216.614
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_4.txt,60.0,24.0,5.0,composite,True,1.706,1705.57,2367.34
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,optimal,False,1.824,1818.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,largest_gap,True,1.931,1931.2,1659.84
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,midpoint,True,2.011,2011.0,1498.73
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,return,True,2.376,2376.0,1763.97
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,traversal,True,2.008,2007.5,1614.86
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_5.txt,60.0,24.0,6.0,composite,True,1.827,1827.11,2062.19
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,optimal,False,1.727,1713.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,largest_gap,False,1.794,1790.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,midpoint,False,1.818,1816.67,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,return,False,2.339,2338.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,traversal,False,1.958,1942.09,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_6.txt,60.0,24.0,7.0,composite,False,1.74,1737.55,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,optimal,False,1.679,1671.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,largest_gap,False,1.777,1770.01,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,midpoint,False,1.846,1838.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,return,True,2.283,2283.0,3495.03
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,traversal,True,1.841,1840.7,1222.39
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_7.txt,60.0,24.0,8.0,composite,False,1.69,1686.67,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,optimal,False,1.375,1371.08,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,largest_gap,False,1.454,1453.02,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,midpoint,False,1.509,1508.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,return,True,1.861,1861.0,1174.1
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,traversal,True,1.505,1504.8,812.964
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_8.txt,60.0,24.0,9.0,composite,False,1.383,1378.71,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,optimal,True,1.655,1655.0,2099.13
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,largest_gap,True,1.747,1747.0,2245.19
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,midpoint,True,1.824,1823.95,1456.57
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,return,True,2.236,2236.0,1172.28
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,traversal,True,1.831,1831.19,503.071
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_60_24_9.txt,60.0,24.0,10.0,composite,True,1.661,1661.2,484.301
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,optimal,False,1.865,1826.02,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,largest_gap,False,1.936,1911.35,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,midpoint,False,1.999,1986.41,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,return,False,2.474,2450.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,traversal,False,2.069,2045.39,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_0.txt,70.0,24.0,1.0,composite,False,1.879,1841.96,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,optimal,False,1.912,1878.7,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,largest_gap,False,1.984,1965.61,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,midpoint,False,2.022,2006.96,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,return,False,2.648,2623.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,traversal,False,2.184,2175.65,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_1.txt,70.0,24.0,2.0,composite,False,1.928,1911.56,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,optimal,False,2.042,2025.68,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,largest_gap,True,2.14,2139.51,2383.82
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,midpoint,True,2.194,2194.35,2921.52
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,return,False,2.783,2781.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,traversal,False,2.276,2273.53,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_2.txt,70.0,24.0,3.0,composite,True,2.034,2034.0,2078.12
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,optimal,False,1.861,1853.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,largest_gap,False,1.96,1959.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,midpoint,False,2.039,2037.82,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,return,True,2.493,2493.0,3494.55
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,traversal,True,2.084,2084.32,1396.42
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_3.txt,70.0,24.0,4.0,composite,False,1.872,1869.14,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,optimal,False,1.724,1705.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,largest_gap,False,1.804,1800.86,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,midpoint,False,1.858,1857.18,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,return,False,2.321,2319.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,traversal,True,1.907,1907.0,1907.04
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_4.txt,70.0,24.0,5.0,composite,False,1.725,1720.3,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,optimal,False,1.858,1842.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,largest_gap,False,1.945,1943.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,midpoint,False,2.006,1999.88,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,return,False,2.475,2463.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,traversal,False,2.107,2091.41,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_5.txt,70.0,24.0,6.0,composite,False,1.862,1851.44,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,optimal,False,1.813,1802.33,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,largest_gap,False,1.914,1912.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,midpoint,True,1.969,1969.11,3103.12
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,return,True,2.422,2422.0,1676.9
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,traversal,True,1.983,1983.13,1426.83
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_6.txt,70.0,24.0,7.0,composite,False,1.817,1813.03,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,optimal,False,1.773,1764.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,largest_gap,True,1.855,1855.0,1551.11
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,midpoint,True,1.918,1918.0,1647.67
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,return,True,2.431,2431.0,2523.12
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,traversal,True,1.962,1961.6,1288.02
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_7.txt,70.0,24.0,8.0,composite,False,1.78,1780.29,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,optimal,False,2.054,1996.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,largest_gap,False,2.096,2091.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,midpoint,True,2.145,2145.2,885.313
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,return,True,2.761,2761.0,1443.99
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,traversal,True,2.244,2243.91,2123.56
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_8.txt,70.0,24.0,9.0,composite,False,2.033,2023.22,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,optimal,False,1.812,1779.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,largest_gap,False,1.886,1867.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,midpoint,False,1.953,1937.26,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,return,False,2.431,2423.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,traversal,False,2.013,1982.29,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_70_24_9.txt,70.0,24.0,10.0,composite,False,1.814,1793.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,optimal,False,1.904,1890.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,largest_gap,True,2.003,2002.73,2539.95
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,midpoint,False,2.071,2068.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,return,True,2.602,2601.9,3138.85
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,traversal,False,2.176,2174.14,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_0.txt,80.0,24.0,1.0,composite,False,1.952,1909.09,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,optimal,False,2.113,2077.83,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,largest_gap,False,2.206,2190.39,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,midpoint,False,2.262,2243.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,return,False,2.986,2955.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,traversal,False,2.38,2361.56,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_1.txt,80.0,24.0,2.0,composite,False,2.132,2100.71,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,optimal,False,2.127,2063.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,largest_gap,False,2.2,2197.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,midpoint,True,2.258,2258.0,1679.15
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,return,True,2.773,2773.13,2863.03
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,traversal,True,2.274,2273.6,1284.67
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_2.txt,80.0,24.0,3.0,composite,False,2.07,2068.48,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_3.txt,80.0,24.0,4.0,optimal,False,2.007,1999.44,3600.0
